,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
10,0.11764705882352941,0.75,0.22364217252396165,0.05234990301245647,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.25,0.375,0.5714285714285714,1.0,0.7142857142857143,0.5555555555555556,0.625,14.23913043478261,32.75,0.8,0.2857142857142857,0.5714285714285714,0.6,0.3333333333333333,0.0,0.3333333333333333,0.75,0.4,0.5,0.75,0.25,0.16666666666666666,0.16052445074415309,0.8333333333333334,0.0,0.05736301369863014,0.1702127659574468,1.0,1.0,1.0,1.0,0.23864157870582836,0.0,0.0,0.19593067068575734,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.4166666666666667,1.0,0.0,0.2,0.3333333333333333,0.9776119402985075,0.3333333333333333,0.25,0.27080394922425954,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.18181818181818182,502.0,0.5,0.8,129500
11,0.35294117647058826,0.75,0.2715654952076677,0.055733950314333126,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.9583333333333334,0.375,0.5714285714285714,1.0,0.8571428571428571,1.0,0.625,14.528985507246377,33.43333333333333,0.8,0.2857142857142857,0.42857142857142855,0.5333333333333333,1.0,0.17875,1.0,0.75,1.0,1.0,0.75,0.25,1.0,0.17682494684620836,0.8333333333333334,0.0,0.07577054794520548,0.19230769230769232,1.0,1.0,1.0,1.0,0.27122533272143184,0.5530266343825666,0.0,0.43782969103240393,0.3333333333333333,0.0,1.0,0.0,0.5,0.3333333333333333,1.0,0.9166666666666666,1.0,0.6666666666666666,0.8,1.0,0.9975124378109452,1.0,0.75,0.5190409026798307,0.6,1.0,1.0,0.17152858809801633,0.038391224862888484,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.6363636363636364,501.5,1.0,1.0,345000
12,0.11764705882352941,0.75,0.0,0.06061370913085139,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.25,0.375,0.5714285714285714,1.0,0.7142857142857143,0.5555555555555556,0.75,14.217391304347826,32.7,0.8,0.2857142857142857,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.75,0.4,0.5,0.75,0.25,0.6666666666666666,0.13058114812189936,0.8333333333333334,0.0,0.07491438356164383,0.14926350245499181,1.0,0.5,1.0,1.0,0.20927030748049563,0.0,0.0,0.17181612660135645,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.2,0.3333333333333333,0.9761194029850746,0.3333333333333333,0.25,0.24823695345557123,0.6,1.0,1.0,0.1633605600933489,0.0,0.0,0.0,0.36666666666666664,0.0,0.0,1.0,0.75,0.0,0.8181818181818182,502.0,0.5,0.8,144000
13,0.11764705882352941,0.75,0.29073482428115016,0.04978849704363271,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,0.375,0.5714285714285714,1.0,0.7142857142857143,0.7777777777777778,0.625,14.53623188405797,33.45,0.2,0.2857142857142857,0.7857142857142857,0.8,1.0,0.19125,0.6666666666666666,0.75,1.0,0.75,0.75,0.75,0.8333333333333334,0.0,0.8333333333333334,0.0,0.639554794520548,0.24451718494271685,1.0,1.0,1.0,1.0,0.3428178063331804,0.0,0.0,0.2814619442351168,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.5833333333333334,1.0,0.3333333333333333,0.8,0.8333333333333334,0.9980099502487563,0.6666666666666666,0.75,0.5923836389280677,0.6,1.0,1.0,0.1866977829638273,0.0603290676416819,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.7272727272727273,501.75,1.0,1.0,279500
14,0.11764705882352941,0.75,0.0,0.05104115543714506,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.4166666666666667,0.375,0.5714285714285714,1.0,0.7142857142857143,0.6666666666666666,0.625,14.202898550724637,32.666666666666664,0.8,0.2857142857142857,0.2857142857142857,0.4,0.6666666666666666,0.1325,0.3333333333333333,0.75,0.4,0.5,0.75,0.25,0.3333333333333333,0.12987243090007086,0.8333333333333334,0.0,0.2226027397260274,0.20507364975450082,1.0,0.5,1.0,1.0,0.2875172097292336,0.0,0.0,0.23605877920120572,0.3333333333333333,0.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.3333333333333333,0.4166666666666667,1.0,0.3333333333333333,0.4,0.8333333333333334,0.9751243781094527,0.6666666666666666,0.25,0.24823695345557123,0.6,1.0,1.0,0.0,0.38939670932358317,0.3188405797101449,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.45454545454545453,502.0,0.5,0.8,157000
15,0.2647058823529412,0.25,0.16293929712460065,0.028605482717520857,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.125,0.375,0.5714285714285714,1.0,0.0,0.7777777777777778,1.0,13.978260869565217,33.35,0.2,0.2857142857142857,0.35714285714285715,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.75,0.2,0.5,0.75,0.25,0.8333333333333334,0.0,0.8333333333333334,0.0,0.3561643835616438,0.13617021276595745,1.0,1.0,1.0,0.75,0.19596145020651676,0.0,0.0,0.16088922381311227,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.4166666666666667,1.0,0.0,0.2,0.3333333333333333,0.9905472636815921,0.3333333333333333,0.5,0.40620592383638926,0.6,1.0,1.0,0.056009334889148193,0.20475319926873858,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.6363636363636364,501.75,0.5,0.8,132000
16,0.11764705882352941,0.75,0.0,0.05254154105026993,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.4166666666666667,0.375,0.5714285714285714,1.0,0.7142857142857143,0.6666666666666666,0.875,14.27536231884058,32.833333333333336,0.2,0.2857142857142857,0.35714285714285715,0.3333333333333333,0.6666666666666666,0.1125,0.3333333333333333,0.75,0.4,0.5,0.75,0.25,0.6666666666666666,0.10240963855421686,0.8333333333333334,0.0,0.18236301369863014,0.16432078559738134,1.0,1.0,1.0,1.0,0.23038090867370353,0.0,0.0,0.18914845516201959,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.4166666666666667,1.0,0.3333333333333333,0.6,0.8333333333333334,0.9800995024875622,1.0,0.5,0.3385049365303244,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.04516129032258064,0.2727272727272727,502.5,0.5,0.8,149000
17,0.5294117647058824,0.75,0.23003194888178913,0.05043819673280516,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.25,0.375,0.5714285714285714,0.25,0.7142857142857143,0.4444444444444444,0.625,14.253623188405797,32.78333333333333,0.2,0.2857142857142857,0.2857142857142857,0.4,0.3333333333333333,0.0,0.3333333333333333,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.2973841211564938,0.0,0.0,0.24415975885455915,0.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,0.3333333333333333,0.5,1.0,0.0,0.2,0.16666666666666666,0.9786069651741294,0.3333333333333333,0.5,0.3638928067700987,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.03225806451612903,0.9090909090909091,501.5,0.5,0.8,90000
18,0.11764705882352941,0.75,0.2108626198083067,0.0640117787281778,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.125,0.5714285714285714,1.0,0.7142857142857143,0.5555555555555556,0.625,14.521739130434783,33.4,0.2,0.2857142857142857,0.7857142857142857,0.8,0.3333333333333333,0.0,0.3333333333333333,0.75,1.0,0.5,0.75,0.25,1.0,0.1144578313253012,0.8333333333333334,0.0,0.20034246575342465,0.1823240589198036,1.0,1.0,1.0,1.0,0.25562184488297385,0.0,0.0,0.20987189148455163,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.6666666666666666,0.5,1.0,0.0,0.2,0.3333333333333333,0.9970149253731343,0.3333333333333333,0.5,0.40620592383638926,0.6,1.0,1.0,0.0,0.18647166361974407,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.5454545454545454,502.0,0.5,0.8,159000
19,0.11764705882352941,0.75,0.22364217252396165,0.035336184533408116,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4166666666666667,0.375,0.5714285714285714,1.0,0.7142857142857143,0.5555555555555556,0.75,14.18840579710145,32.75,0.8,0.2857142857142857,0.7142857142857143,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.75,0.4,0.5,0.75,0.25,0.5,0.0892983699503898,0.8333333333333334,0.0,0.2247431506849315,0.16841243862520458,1.0,0.5,1.0,1.0,0.307251032583754,0.0,0.0,0.2522607385079126,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.2,0.8333333333333334,0.9741293532338309,0.3333333333333333,0.25,0.2073342736248237,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.45454545454545453,502.25,0.375,0.2,139000
20,0.35294117647058826,0.75,0.3226837060702875,0.06644230993947042,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.9583333333333334,0.375,0.5714285714285714,1.0,0.8571428571428571,0.8888888888888888,0.625,14.528985507246377,33.43333333333333,0.2,0.2857142857142857,0.7857142857142857,0.8,0.6666666666666666,0.2375,0.6666666666666666,0.75,1.0,1.0,0.75,0.75,0.8333333333333334,0.0,0.8333333333333334,0.0,0.4957191780821918,0.1895253682487725,1.0,1.0,1.0,1.0,0.26571821936668194,0.5898305084745763,0.0,0.44762622456669177,0.0,0.0,1.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.75,1.0,0.3333333333333333,0.8,1.0,0.9975124378109452,0.6666666666666666,0.75,0.6015514809590973,0.6,1.0,1.0,0.28004667444574094,0.28153564899451555,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,1.0,501.5,1.0,1.0,325300
21,0.2647058823529412,0.25,0.18210862619808307,0.03481735960176681,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.041666666666666664,0.375,0.5714285714285714,1.0,0.0,0.7777777777777778,0.875,13.985507246376812,32.5,0.2,0.2857142857142857,0.35714285714285715,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.75,1.0,0.5,0.75,0.25,0.8333333333333334,0.0,0.8333333333333334,0.0,0.2726883561643836,0.10425531914893617,1.0,1.0,1.0,0.5,0.25424506654428636,0.0,0.0,0.20874152223059533,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.5,1.0,0.3333333333333333,0.8,0.8333333333333334,0.9601990049751243,0.3333333333333333,0.25,0.19746121297602257,0.6,1.0,0.0,0.0,0.0,0.3713768115942029,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.5454545454545454,501.75,0.5,0.8,139400
22,0.11764705882352941,0.75,0.23961661341853036,0.04553506742387062,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,0.375,0.5714285714285714,1.0,0.7142857142857143,0.8888888888888888,0.625,14.507246376811594,33.36666666666667,0.8,0.2857142857142857,0.7857142857142857,0.8,0.6666666666666666,0.175625,0.6666666666666666,0.75,1.0,0.75,0.75,0.25,0.8333333333333334,0.0,0.8333333333333334,0.0,0.7607020547945206,0.29083469721767596,1.0,1.0,1.0,1.0,0.4118861863240018,0.0,0.0,0.3381688018085908,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.5833333333333334,1.0,0.3333333333333333,0.8,0.8333333333333334,0.9960199004975124,0.6666666666666666,0.5,0.3765867418899859,0.6,1.0,1.0,0.19953325554259044,0.2906764168190128,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.8181818181818182,502.0,0.5,0.8,230000
23,0.7058823529411765,0.25,0.14057507987220447,0.0197433919932693,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.375,0.5714285714285714,0.75,0.7142857142857143,0.5555555555555556,0.875,14.318840579710145,32.93333333333333,0.2,0.2857142857142857,0.8571428571428571,0.8666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.75,1.0,0.75,0.75,0.25,1.0,0.148830616583983,0.8333333333333334,0.0,0.08561643835616438,0.1702127659574468,1.0,0.5,1.0,1.0,0.2432308398347866,0.0,0.0,0.199698568198945,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.5,1.0,0.3333333333333333,0.6,0.8333333333333334,0.9830845771144279,0.3333333333333333,0.5,0.4033850493653032,0.6,1.0,1.0,0.11668611435239207,0.20109689213893966,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.5454545454545454,501.75,0.5,0.8,129900
24,0.11764705882352941,0.75,0.0,0.038542616092921075,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.25,0.375,0.5714285714285714,1.0,0.7142857142857143,0.5555555555555556,1.0,14.26086956521739,33.35,0.2,0.2857142857142857,0.6428571428571429,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.5,0.4,0.5,0.75,0.5,0.16666666666666666,0.03330970942593905,1.0,0.4531886024423338,0.08732876712328767,0.1734860883797054,1.0,1.0,1.0,1.0,0.2432308398347866,0.0,0.0,0.199698568198945,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.5,1.0,0.3333333333333333,0.6,0.8333333333333334,0.9791044776119403,0.3333333333333333,0.25,0.19040902679830748,0.6,1.0,1.0,0.47374562427071176,0.16453382084095064,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.45454545454545453,502.5,0.5,0.8,154000
25,0.11764705882352941,0.75,0.3514376996805112,0.06651242141671924,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.9583333333333334,0.375,0.5714285714285714,1.0,0.7142857142857143,0.8888888888888888,0.625,14.543478260869565,33.45,0.2,0.2857142857142857,0.7857142857142857,0.8,1.0,0.4,0.6666666666666666,0.75,1.0,0.75,0.75,0.25,0.8333333333333334,0.0,0.8333333333333334,0.0,0.6703767123287672,0.2563011456628478,1.0,1.0,1.0,1.0,0.36714089031665903,0.0,0.0,0.30143180105501133,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.5833333333333334,1.0,0.3333333333333333,0.8,0.8333333333333334,0.9985074626865672,0.6666666666666666,0.75,0.6276445698166432,0.6,1.0,1.0,0.0,0.10237659963436929,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.6363636363636364,502.25,0.5,0.8,256300
26,0.11764705882352941,0.75,0.19169329073482427,0.0336535090794363,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.4166666666666667,0.375,0.5714285714285714,1.0,0.7142857142857143,0.5555555555555556,0.875,14.13768115942029,33.333333333333336,0.2,0.2857142857142857,0.35714285714285715,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.75,0.4,0.5,0.75,0.5,0.3333333333333333,0.04145995747696669,0.5,0.32971506105834464,0.07705479452054795,0.14729950900163666,1.0,0.5,1.0,1.0,0.2065167508031207,0.0,0.0,0.16955538809344387,0.0,0.5,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666667,1.0,0.0,0.2,0.3333333333333333,0.9975124378109452,0.3333333333333333,0.5,0.40620592383638926,0.6,1.0,1.0,0.2590431738623104,0.05850091407678245,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.45454545454545453,502.5,0.5,0.8,134800
